,intake_number,time_in_shelter_days,is_sterilized,is_sterilized_in_shelter,hair_length,condition_Aged,condition_Feral,condition_Injured,condition_Normal,condition_Nursing,condition_Other,condition_Pregnant,condition_Sick,in_type_Euthanasia Request,in_type_Owner Surrender,in_type_Public Assist,in_type_Stray,sex_male,colour_Black,colour_Blue,colour_Brown,colour_Calico,colour_Chocolate,colour_Orange,colour_Torbie,colour_White,pattern_Multicolor,pattern_Plain,pattern_Point,pattern_Tabby,age_upon_intake_days,in_month_1,in_month_2,in_month_3,in_month_4,in_month_5,in_month_6,in_month_7,in_month_8,in_month_9,in_month_10,in_month_11,in_month_12,age_group_0-1 months,age_group_1-2 years,age_group_10+ years,age_group_2-5 months,age_group_3-5 years,age_group_6-10 years,age_group_6-11 months
5203,0.0,8.121527777777779,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5204,0.0,8.122222222222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5205,0.0,4.088888888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5206,0.0,14.024305555555555,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5207,0.0,4.165277777777779,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5208,0.3333333333333333,10.036111111111113,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5209,0.0,4.089583333333334,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5210,0.0,12.041666666666668,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5211,0.0,16.024305555555557,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5212,0.0,59.15972222222222,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5213,0.0,59.734722222222224,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5214,0.3333333333333333,56.08333333333334,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5215,0.0,56.861111111111114,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5216,0.0,57.977777777777774,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5217,0.0,28.88402777777777,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5218,0.0,59.075,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5219,0.0,68.09513888888888,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5220,0.0,7.199305555555554,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5221,0.0,8.276388888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5222,0.0,8.277083333333334,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5223,0.0,7.197916666666668,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5224,0.0,15.134027777777776,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5225,0.0,8.097222222222221,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5226,0.0,6.259722222222222,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5227,0.0,7.991666666666666,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5228,0.0,7.913888888888889,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5229,0.0,7.991666666666666,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5230,0.0,7.990972222222222,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5231,0.0,9.231944444444443,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5232,0.0,72.10694444444445,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5233,0.0,69.96597222222222,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5234,0.0,72.10833333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5235,0.0,69.93125,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5236,0.0,63.10208333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5237,0.0,7.114583333333332,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5238,0.0,14.199305555555556,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5239,0.0,14.197916666666664,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5240,0.0,14.310416666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5241,0.0,62.825,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5242,0.0,67.96388888888889,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5243,0.0,67.96458333333334,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5244,0.0,67.96458333333334,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5245,0.0,56.865972222222226,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5246,0.0,56.865972222222226,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5247,0.0,4.030555555555557,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.03287671232876712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5248,0.0,66.27986111111112,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5249,0.0,13.979861111111115,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5250,0.0,4.204166666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5251,0.0,23.148611111111112,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5252,0.0,62.06111111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5253,0.0,72.20208333333333,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5254,0.0,54.055555555555564,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5255,0.0,54.05416666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.001917808219178082,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5256,0.0,45.95416666666667,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5257,0.0,121.84722222222223,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5258,0.0,9.109722222222222,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.024657534246575342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5259,0.0,262.93819444444443,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5260,0.0,87.06736111111113,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5261,0.0,84.85486111111109,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5262,0.0,87.06805555555556,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5263,0.0,45.76180555555556,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5264,0.0,39.755555555555546,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.39999999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5265,0.0,47.11805555555557,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5266,0.0,47.11875000000001,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5267,0.0,52.020138888888894,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5268,0.0,26.17708333333333,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5269,0.0,47.94305555555556,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.003835616438356164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5270,0.0,52.07013888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.003835616438356164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5271,0.0,45.88263888888889,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.003835616438356164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5272,0.0,139.55347222222218,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5273,0.0,395.80208333333326,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5274,0.0,283.9159722222222,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5275,0.0,186.30069444444447,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5276,0.0,53.255555555555546,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5277,0.0,119.99930555555555,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5278,0.0,58.984722222222224,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5279,0.0,62.82916666666666,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5280,0.0,62.82916666666666,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.005753424657534246,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5281,0.0,30.81736111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5282,0.0,30.77638888888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5283,0.0,66.07847222222222,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.000821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5284,0.0,66.08125,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.000821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5285,0.0,60.83541666666667,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.000821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5286,0.0,66.03888888888889,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0.000821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5287,0.0,40.26041666666666,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5288,0.0,6.279166666666668,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5289,0.0,8.27361111111111,1,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5290,0.0,48.00833333333334,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5291,0.3333333333333333,43.90486111111112,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5292,0.0,78.13680555555554,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5293,0.0,86.96944444444445,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8999999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5294,0.0,8.042361111111111,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5295,0.0,7.997222222222222,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5296,0.0,4.113888888888889,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5297,0.0,7.208333333333332,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5298,0.0,10.15625,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5299,0.0,7.129166666666666,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5300,0.0,8.145138888888889,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5301,0.3333333333333333,39.24652777777778,1,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5302,0.0,45.8951388888889,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5303,0.0,45.02708333333334,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5304,0.0,45.053472222222226,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5305,0.0,40.84027777777778,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5306,0.0,30.153472222222227,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5307,0.0,39.985416666666666,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.007671232876712328,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5308,0.0,6.0694444444444455,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5309,0.0,68.08125,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5310,0.0,7.0569444444444445,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5311,0.0,7.9229166666666675,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5312,0.0,7.920138888888888,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.01643835616438356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5313,0.0,10.966666666666667,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0410958904109589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5314,0.0,57.024305555555564,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.00821917808219178,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5315,0.0,22.03263888888889,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.024657534246575342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
