,id,breed,intake_month,color,age_upon_intake_(years),time_in_shelter_days,intake_type_euthanasia_request,intake_type_owner_surrender,intake_type_public_assist,intake_type_stray,intake_weekday_friday,intake_weekday_monday,intake_weekday_saturday,intake_weekday_sunday,intake_weekday_thursday,intake_weekday_tuesday,intake_weekday_wednesday,intake_condition_aged,intake_condition_feral,intake_condition_injured,intake_condition_normal,intake_condition_nursing,intake_condition_other,intake_condition_pregnant,intake_condition_sick,sex_female,sex_male,sex_unknown,reproductive_state_intake_intact,reproductive_state_intake_sterile,reproductive_state_intake_unknown,reproductive_state_outcome_intact,reproductive_state_outcome_sterile,reproductive_state_outcome_unknown
59412,A738411,siamese mix,11,white/blue,0.0191780821917808,0.0493055555555555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59425,A738439,domestic shorthair mix,11,black/white,2.0,0.1895833333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59426,A738440,domestic medium hair,11,blue/white,0.0821917808219178,10.301388888888887,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59427,A738441,domestic medium hair,2,blue/white,0.3287671232876712,3.109027777777778,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59428,A738441,domestic medium hair,12,blue/white,0.1643835616438356,45.08680555555557,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59429,A738441,domestic medium hair,11,blue/white,0.0821917808219178,8.209027777777777,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59430,A738442,domestic medium hair,11,blue/white,0.0821917808219178,6.4631944444444445,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59431,A738443,domestic medium hair,11,blue/white,0.0821917808219178,11.027083333333335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59432,A738444,domestic medium hair,11,blue,0.0821917808219178,4.163194444444445,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59442,A738453,siamese mix,11,lynx point,0.410958904109589,26.20694444444445,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59445,A738457,siamese mix,11,lynx point,0.5753424657534246,5.406944444444444,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59446,A738458,siamese mix,11,lynx point,0.5753424657534246,5.133333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59447,A738459,domestic longhair mix,11,black/white,8.0,72.02361111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59448,A738460,domestic shorthair mix,11,brown tabby/white,7.0,73.04444444444445,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59450,A738462,domestic shorthair mix,11,brown tabby/white,0.0821917808219178,43.13194444444444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59451,A738463,domestic shorthair mix,11,torbie,1.0,3.0000000000000004,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59452,A738464,domestic shorthair mix,11,orange tabby,1.0,4.522222222222222,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59457,A738477,domestic shorthair mix,11,white/orange,7.0,10.86388888888889,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59458,A738478,domestic shorthair mix,11,blue,2.0,12.543055555555556,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59468,A738489,domestic shorthair mix,11,blue tabby/white,0.410958904109589,10.15972222222222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59472,A738493,domestic medium hair mix,11,black,0.0821917808219178,45.00902777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59475,A738497,domestic shorthair mix,11,brown tabby,4.0,36.02291666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59476,A738498,domestic longhair mix,11,brown tabby,0.0767123287671232,64.04791666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59477,A738500,domestic shorthair mix,11,blue/white,0.1643835616438356,4.232638888888889,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59478,A738501,domestic shorthair mix,12,white,0.2465753424657534,50.06736111111111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59479,A738501,domestic shorthair mix,11,white,0.1643835616438356,0.8277777777777777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59480,A738502,domestic shorthair mix,11,brown tabby,0.1643835616438356,0.8277777777777777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59481,A738503,domestic shorthair mix,11,brown tabby,0.1643835616438356,0.8277777777777777,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59482,A738504,domestic shorthair mix,11,orange tabby,0.3287671232876712,10.009027777777778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59483,A738506,domestic shorthair mix,11,tortie,2.0,30.93611111111111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59484,A738507,domestic medium hair mix,11,tortie,2.0,16.926388888888887,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59487,A738510,domestic medium hair mix,11,blue tabby/white,0.0821917808219178,26.03680555555556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59488,A738511,domestic shorthair mix,11,brown tabby/white,1.0,60.29166666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59489,A738513,domestic medium hair mix,11,orange tabby,0.0821917808219178,58.77291666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59490,A738514,domestic medium hair mix,11,blue tabby/white,0.0821917808219178,105.98333333333332,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59495,A738523,domestic shorthair mix,11,orange tabby/white,0.0027397260273972,0.125,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59498,A738527,domestic shorthair mix,11,tortie,0.0191780821917808,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59499,A738528,domestic shorthair mix,11,calico,0.0191780821917808,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59500,A738529,domestic shorthair mix,11,tortie,0.0191780821917808,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59501,A738530,domestic shorthair mix,11,black tabby,0.0191780821917808,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59502,A738531,domestic shorthair mix,11,black tabby,0.0191780821917808,0.1020833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59504,A738537,domestic shorthair mix,11,blue tabby,4.0,20.027083333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59506,A738540,domestic longhair mix,11,black/white,6.0,33.99583333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59508,A738543,domestic shorthair mix,11,blue tabby,0.2465753424657534,8.94513888888889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
59510,A738545,domestic shorthair mix,11,brown tabby,0.0383561643835616,0.8520833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59511,A738546,domestic shorthair mix,11,black tabby,0.0383561643835616,0.8520833333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59514,A738551,domestic shorthair mix,11,lynx point/white,1.0,28.031944444444445,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59515,A738552,domestic shorthair mix,11,black,0.0821917808219178,35.013194444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59516,A738553,domestic shorthair mix,12,brown tabby/white,0.1643835616438356,3.838194444444445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59517,A738553,domestic shorthair mix,11,brown tabby/white,0.0821917808219178,19.20138888888889,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59518,A738554,domestic shorthair mix,11,brown tabby,0.0821917808219178,36.35069444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59519,A738555,domestic shorthair mix,11,brown tabby,0.0821917808219178,36.17847222222223,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59523,A738560,domestic shorthair,11,black tabby,1.0,4.355555555555555,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59530,A738566,domestic shorthair mix,11,black,2.0,16.113888888888887,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59531,A738567,domestic shorthair mix,11,orange tabby/white,1.0,75.74097222222223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59532,A738568,domestic shorthair mix,11,orange tabby,3.0,13.0625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59535,A738573,domestic shorthair mix,11,blue/white,1.0,4.782638888888889,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59538,A738580,domestic shorthair mix,11,black,1.0,71.81666666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
59539,A738582,domestic shorthair mix,11,brown tabby,0.0821917808219178,43.75902777777778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59540,A738584,domestic shorthair mix,11,black/white,0.4931506849315068,16.943055555555556,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59541,A738586,russian blue mix,11,blue,11.0,8.769444444444444,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59543,A738591,domestic shorthair mix,11,blue tabby,1.0,0.9930555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59545,A738593,domestic medium hair mix,11,torbie,0.410958904109589,0.9930555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59546,A738594,domestic medium hair mix,11,tortie,0.410958904109589,0.9930555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59547,A738595,domestic medium hair mix,11,black,0.410958904109589,0.9930555555555556,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59556,A738612,domestic shorthair mix,11,orange tabby,0.3287671232876712,0.8319444444444445,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59557,A738615,domestic shorthair mix,11,black,3.0,0.1159722222222222,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
59566,A738625,domestic shorthair mix,11,white,15.0,3.889583333333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59567,A738626,domestic shorthair mix,11,brown tabby,0.0821917808219178,11.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59568,A738627,domestic shorthair mix,11,brown tabby,0.0821917808219178,11.093055555555557,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59571,A738636,domestic shorthair mix,11,brown tabby,0.1643835616438356,2.067361111111111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59572,A738637,domestic medium hair mix,11,torbie,0.1643835616438356,6.80625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59573,A738639,domestic shorthair mix,11,tortie,0.0821917808219178,0.8861111111111111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59576,A738645,domestic shorthair mix,11,blue tabby,7.0,15.727777777777778,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59578,A738649,domestic shorthair mix,11,black/white,0.0,76.79305555555555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59579,A738650,domestic shorthair mix,11,brown tabby,0.0,87.70833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59580,A738651,domestic shorthair mix,11,black/white,0.0,87.70833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59581,A738652,domestic shorthair mix,11,brown tabby,0.0,86.76111111111112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59582,A738653,domestic shorthair mix,11,brown tabby/white,0.0,76.79305555555555,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59583,A738654,domestic shorthair mix,11,brown tabby,1.0,40.21736111111111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59584,A738655,domestic shorthair mix,11,blue tabby,1.0,38.266666666666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59590,A738660,domestic shorthair mix,11,calico,2.0,0.2076388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59592,A738665,domestic shorthair mix,11,torbie/white,0.0,86.76527777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59593,A738666,domestic shorthair mix,11,blue tabby,0.0821917808219178,6.059722222222223,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59594,A738667,domestic shorthair mix,11,brown tabby,0.0821917808219178,8.1625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59595,A738668,domestic shorthair mix,11,torbie,0.0821917808219178,8.1625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59596,A738669,domestic shorthair mix,11,brown tabby,0.0821917808219178,8.1875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59599,A738671,domestic shorthair mix,11,tortie,0.5753424657534246,1.0020833333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59610,A738681,domestic shorthair mix,11,gray tabby,1.0,0.8506944444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59612,A738684,domestic shorthair mix,12,tortie,1.0,16.906944444444445,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59613,A738684,domestic shorthair mix,11,tortie,1.0,11.792361111111113,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59614,A738684,domestic shorthair mix,11,tortie,1.0,0.8451388888888889,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59616,A738688,domestic shorthair mix,11,black,1.0,0.8298611111111112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59619,A738703,domestic shorthair mix,5,brown tabby,1.0,45.09930555555556,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59620,A738703,domestic shorthair mix,2,brown tabby,1.0,4.0465277777777775,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59621,A738703,domestic shorthair mix,12,brown tabby,1.0,0.0201388888888888,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59622,A738706,domestic shorthair mix,11,orange tabby,2.0,0.7305555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59623,A738707,domestic shorthair mix,11,orange tabby/white,1.0,0.7305555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59624,A738708,domestic shorthair mix,11,torbie,0.0767123287671232,66.775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59625,A738709,domestic shorthair mix,11,torbie,0.0767123287671232,76.86805555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59626,A738710,domestic shorthair mix,11,torbie,0.0767123287671232,75.88194444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59627,A738711,domestic shorthair mix,11,torbie/white,0.0767123287671232,76.71041666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59628,A738712,domestic shorthair mix,11,orange tabby,0.0767123287671232,66.77222222222223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59629,A738713,domestic shorthair mix,11,orange tabby,0.0767123287671232,76.86527777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59630,A738714,domestic shorthair mix,11,torbie,0.0767123287671232,76.86875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59631,A738715,domestic shorthair mix,11,lynx point,0.0767123287671232,95.91111111111113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59635,A738720,domestic longhair mix,11,calico,0.0821917808219178,19.882638888888888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59636,A738721,domestic longhair mix,11,tortie,0.0821917808219178,17.617361111111112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59637,A738722,domestic longhair mix,11,calico,0.0821917808219178,20.79583333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59638,A738723,domestic shorthair,11,tortie,0.0821917808219178,19.668055555555554,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59639,A738724,domestic shorthair mix,11,blue/white,0.0821917808219178,21.81875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59640,A738725,domestic medium hair mix,11,blue/white,0.0821917808219178,21.85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59655,A738741,domestic shorthair mix,11,blue,2.0,0.9236111111111112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59663,A738751,domestic shorthair mix,11,cream tabby,1.0,0.8652777777777778,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59664,A738753,domestic shorthair mix,11,brown tabby,0.010958904109589,0.2347222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
59670,A738759,domestic shorthair mix,11,black,0.0575342465753424,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59671,A738760,domestic shorthair mix,11,black,0.0575342465753424,0.1826388888888889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59672,A738761,domestic shorthair mix,11,black,0.0575342465753424,0.1819444444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59675,A738764,domestic shorthair mix,11,black,0.3287671232876712,5.140972222222223,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59676,A738765,domestic medium hair mix,11,brown tabby/white,0.0821917808219178,80.98333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59680,A738769,domestic medium hair mix,11,brown tabby,0.0821917808219178,30.12638888888889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59682,A738771,domestic medium hair mix,11,tortie,1.0,2.1125,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59688,A738780,domestic shorthair mix,11,calico,2.0,0.6763888888888889,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59689,A738781,domestic shorthair mix,11,calico,8.0,71.81388888888888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
59690,A738782,domestic shorthair mix,11,brown tabby,7.0,8.043055555555556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59691,A738783,domestic shorthair mix,11,brown tabby,2.0,43.81875000000001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
59692,A738784,domestic shorthair mix,11,orange/white,0.0821917808219178,5.004861111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59694,A738786,siamese mix,11,lynx point,1.0,129.725,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
59704,A738801,domestic shorthair mix,11,black/white,4.0,36.172916666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59705,A738804,domestic medium hair mix,11,brown tabby,0.0958904109589041,2.0625,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59713,A738812,domestic shorthair mix,11,black,0.0767123287671232,80.82013888888889,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
59717,A738815,domestic shorthair mix,11,orange tabby/white,0.0821917808219178,63.081944444444446,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59719,A738826,domestic shorthair mix,11,orange tabby/white,0.1643835616438356,0.0166666666666666,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
59721,A738828,domestic shorthair mix,11,blue,0.0821917808219178,7.711805555555555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
59722,A738833,domestic shorthair mix,11,gray/white,0.0191780821917808,0.1659722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
59723,A738834,domestic shorthair mix,11,gray tabby,0.0191780821917808,0.1659722222222222,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
59724,A738835,domestic shorthair mix,11,black,0.0191780821917808,0.1402777777777777,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
59725,A738837,domestic shorthair mix,11,blue tabby/white,1.0,68.22083333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59727,A738843,domestic shorthair mix,11,blue/white,7.0,19.165277777777774,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
59728,A738844,domestic shorthair mix,11,black/black,0.410958904109589,8.23611111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
59729,A738845,domestic shorthair mix,11,orange tabby,0.2465753424657534,8.306944444444444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59730,A738846,domestic shorthair mix,11,cream tabby/white,0.2465753424657534,6.450694444444444,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59731,A738847,domestic medium hair mix,11,black/white,0.2465753424657534,6.451388888888889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
59732,A738848,domestic shorthair mix,11,tortie/white,0.2465753424657534,8.307638888888889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
